wallet,tx_count,total_fee,avg_fee,total_sent_sol,token_diversity,defi_activity_count,mint_count,tokens_minted,spl_tokens_sent,avg_tx_size,fee_ratio,defi_ratio,mint_ratio,cluster,pca1,pca2
2gugLdAXGFQ9rJiwVie2tJmNKx5PYW4aDpa3oFkcAa4v,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
8ixEgVtqeScrmpNU5f3nYU3GHMixNXPpDfe7SrJSzLVT,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
2hPXfCV8dVkXWC8LMiGRUMLJ8mMUR5X2jiJ31gogTVQs,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
5MZa4AH1AGFxQ4S9YBhGncEJLgL2v6UDPiARbMYtgmH9,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
EPhDvfkQWHM9epYrHH7neUEgGtvUBGN4yi1ZJ4ajAQAD,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
DsueQFYRyGe9XKyWYEZ5GfQEB4HpMqK7ZFKXxdj9dar1,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
6Z2r9i5XnsxMNsiLpuHz8Pmn4V7mihAf32RLDHQkSp8i,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
BWp6ARN5xR9572EXBK8dzniAvNCpb92qFGD9jSWYhnsA,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
HodgowFQA1S2A6S8eq5KVpsJ69YmFVPD1cxJz7nKRHNt,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
GKWBH8BiMcyoHUyUAFYyqDRfKcLkacxwtHs6gPAp7N22,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
2PPBfzu5Gq8NQC8CdHB6H8uWJoPDY8wJRY3jvNsdg6wY,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
8HaqkdtBtJkq9NdjqUM64y4DZF8gsxGDyqLKg1XUgjUX,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
6V1R4bDJy2JpY1RH7zqnVyP4wN39D85zN9mGzjbAJzQA,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
8hpQyrqUsXVdUQhLoghQmYbFvUjQT1guqGgMYewWgmcs,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
APADDsK8pJN53ypck5t6J1duPGgoeXBLrpoMiMBPR1pK,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
ERVEoLk5fvXuFd1GogKgwairDowz8DfZT1rv9sVRiPVq,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
HxR6Bf4QCZSpydwHgkXWW7RxNcb7sAtZcZeMUZz83UDY,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
8Fw5YkNFzhPf2Nb8cMcDFk1VbuvqGFNcsNszLw94Ew5a,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
7mDz1NxSvgt2bZL1ENuvfqyr77p5Em8yzHgkVwMPxMSG,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
9pdczXPJdyTkHgeTxmQ9WgNAFJb4Utnm1pNy7q8w9Esu,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
Hvkw5L3xiBjfBX6Y8P9dSnRgV2rUaFTynyLgw9aMFyPz,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
FcprAgCEMWfNhL8ZqHTnsHW6fxvD3HqJFL1UgAwL6XaD,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
AUXwKJBuKYiT8MecA5JEAZoNddgNtaxoC2mUrkfyb5FA,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
9Uj6um5vdAUa8NMaK7vu6oddmgtF7ukSHHp6trJqUYb8,1,7000,7000.0,52459840,0,1,0,0,0,52459840.0,0.00013343540506414049,1.0,0.0,0,-0.06792568811591526,0.419383674102374
Fjniq94uDmxZxcDaJSuiHZ3JZF3R8cAn9osWNWHur9Pr,1,40000,40000.0,113660367,0,1,0,0,0,113660367.0,0.00035192566288299947,1.0,0.0,0,-0.06256220762222003,0.41409226432995955
HDKdNg6ZR1qvfnuzSs8KpTurFSvRMZSPyunhCrzMbeLt,2,85000,42500.0,281596053,0,1,0,0,0,140798026.5,0.0003018508217513972,0.5,0.0,2,-0.05605970219904287,-0.8088946390058431
AFe7PhWvMaUU7ikZCnvSX69P6CjECgfuXXDX3Kq4KnqL,2,80000,40000.0,279516635,0,1,0,0,0,139758317.5,0.00028620836824255557,0.5,0.0,2,-0.0561981924861882,-0.8084916459762773
2Db2jhU6mxbQikdyCbN3jPMem9kyhJwbtsEKLoqgvtdC,2,80000,40000.0,340746442,0,1,0,0,0,170373221.0,0.00023477868038897966,0.5,0.0,2,-0.05224345396252177,-0.8084910434027375
DXxvNbKfih3Bx1vBqUV7ZdwmZ6VJJkWUzNQJJEK82kAY,2,80000,40000.0,218432461,0,1,0,0,0,109216230.5,0.00036624593081886303,0.5,0.0,2,-0.06014352480102758,-0.8084922471077778
EVQzMF2iQRDsx1tQmBQ4hL5hVpd1tyh8zuZKiPEv4H7Y,1,40000,40000.0,150387026,0,1,0,0,0,150387026.0,0.00026598039115422096,1.0,0.0,0,-0.059376705625021516,0.41410928825065224
6AyN1RrvpnojiJ1PqK5qQRk9QmEBqRpS4FRFc3JFhCFR,2,85000,42500.0,239561590,0,1,0,0,0,119780795.0,0.0003548148098365852,0.5,0.0,2,-0.058774643146016006,-0.8088950526691191
EXfurUQiowheuu4gogVuAfrFmwfznCKDKo9Et44UHyrR,2,85000,42500.0,211125813,0,1,0,0,0,105562906.5,0.000402603541424847,0.5,0.0,2,-0.060611265999040126,-0.8088953325033591
2CGEXMn6A3JxwySKG9VmGmu8dL4aeLxepi7mKY8xFBcy,3,125000,41666.66666666666,431922971,0,1,0,0,0,143974323.66666666,0.0002894034547655489,0.3333333333333333,0.0,2,-0.05015969695953845,-1.2193712828761798
HAdL1BEbBjxFuL4TooxRgtcE9CYYrwuNU81PoXbPin6h,2,85000,42500.0,299750356,0,1,0,0,0,149875178.0,0.00028356930458491264,0.5,0.0,2,-0.054887143849262084,-0.8088944603470162
6myTERdqaWATwbE86XhntWnNutDHo6woMwBn1hZBMxkK,3,130000,43333.333333333336,430052262,0,1,0,0,0,143350754.0,0.00030228884135017063,0.3333333333333333,0.0,2,-0.05026392372357081,-1.2196396940414918
JCmowzSPnt8YKLxrmPTzgNTPbRTCfNmL7sEBMU2e8B1o,1,40000,40000.0,196362752,0,1,0,0,0,196362752.0,0.00020370462112896033,1.0,0.0,0,-0.05538898196859341,0.41413059940844654
DiJJx3KdaSrJAuy5WUdJGvE13azFx6zmwpukzA9gEEn3,1,40000,40000.0,177212038,0,1,0,0,0,177212038.0,0.0002257183002432374,1.0,0.0,0,-0.05705002708719869,0.4141217224644812
6CKaCRpcxWFFtJCSumcDoCi5AeTFadyd1D9TRjxToA1m,4,175000,43750.0,451115277,0,1,0,0,0,112778819.25,0.00038792745207784216,0.25,0.0,2,-0.05103988012937364,-1.4272943848914437
FF2pbRQY12DKrQZRRZYjnKTYb2eCDmYELuaoSDiEt1An,2,85000,42500.0,338064773,0,1,0,0,0,169032386.5,0.00025143110666546735,0.5,0.0,2,-0.052412474920098366,-0.8088940832879361
C53jd9gLC67fPQnNoMCqgaswTu6jHWTMYtvi4cot4N3J,2,80000,40000.0,61159609,0,1,0,0,0,30579804.5,0.001308052835981996,0.5,0.0,2,-0.07030153508036922,-0.8084937946090864
9XJfVCFxdpFeiTXKGQGbK2M5rMTqU8NoT1ucyk4Gfrcb,1,40000,40000.0,183792735,0,1,0,0,0,183792735.0,0.00021763645880779783,1.0,0.0,0,-0.05647924760454622,0.4141247728194431
29irTBrMgJs5FzN2eq1RkNhQovcDHuasjoisMBfwbZmj,3,45000,15000.0,1619391545,0,1,0,0,0,539797181.6666666,2.7788214739629262e-05,0.3333333333333333,0.0,2,0.017726159646338887,-1.2152403666260356
7K6FtQwuZSzVGo5K4FZhBiVY7EeJxBh9staHLSX2rB1P,1,40000,40000.0,74854727,0,1,0,0,0,74854727.0,0.0005343683906562106,1.0,0.0,0,-0.065928030902903,0.41407427676669
8snBz2j6zkcdvy4qnVma2QrxLFcDfqMJf78KueXinzpm,1,40000,40000.0,117618719,0,1,0,0,0,117618719.0,0.0003400819218240253,1.0,0.0,0,-0.06221887832003226,0.4140940991454096
pqSBCNaf5qcefXH2bg3SesXTUgCWVzfm1dm42H8pkaA,2,80000,40000.0,144132434,0,1,0,0,0,72066217.0,0.000555045091377559,0.5,0.0,2,-0.0649424486234947,-0.8084929782688185
3iBz1AB7KVUsaRMyq4A7Gv2ghrYzshyPKZGURCT52Snz,2,85000,42500.0,123807796,0,1,0,0,0,61903898.0,0.0006865480425804527,0.5,0.0,2,-0.06625100166337536,-0.8088961917508727
BfoDGrLRXq19UDvJhxGuwFXKL14DvZjnr4D3Wb7WTASh,2,90000,45000.0,321687706,0,1,0,0,0,160843853.0,0.00027977444683571464,0.5,0.0,2,-0.053466060450418004,-0.8092972579519512
8ENBtGM8jnZrB8k1b24gkSMwSuMZYRCCZjR4r6Jz6XGe,2,90000,45000.0,148209191,0,1,0,0,0,74104595.5,0.0006072497892522738,0.5,0.0,2,-0.06467076940585358,-0.8092989651292896
AfmT6F5r9zPyd4EmwY5LWKTcreSPFy9NS1cDLv6ijEWG,2,90000,45000.0,283186047,0,1,0,0,0,141593023.5,0.00031781226848369404,0.5,0.0,2,-0.05595282305101049,-0.8092976368519469
HtEYRtF7PuPSTuiFFy4WhbrAXyrB3XpLjgKc9WYw2z9b,1,45000,45000.0,124362045,0,1,0,0,0,124362045.0,0.00036184673547302957,1.0,0.0,0,-0.061625625353460306,0.41329119789546237
4e7q2gSxfGcT6psMEqjXPeNSbCtUaDmR76SaZzrHmjUV,4,175000,43750.0,539620065,0,1,0,0,0,134905016.25,0.0003243022477305398,0.25,0.0,2,-0.046303548833558306,-1.4273135907484613
FMzLmuw9VifsJpEnTYW1hirXN2hmcDcd1EQQs5oS9vu,1,45000,45000.0,173274107,0,1,0,0,0,173274107.0,0.0002597041230170645,1.0,0.0,0,-0.05738321737492869,0.4133138701239269
HgGUWkk9r2hKG1Jam1dmFwYtyXN9SEi2R2yYL7s3AEsf,2,85000,42500.0,230322410,0,1,0,0,0,115161205.0,0.0003690478924738587,0.5,0.0,2,-0.05937138749133279,-0.8088951435915593
rPkoNkDNWfeUmbp5pEeDzMUabtJPLiQN4FqmjfCziFq,1,45000,45000.0,22915486,0,1,0,0,0,22915486.0,0.001963737535394187,1.0,0.0,0,-0.0704246347788994,0.4132441747573747
6o1dfzQX39HS2AdoKRzV1JqUXhANgxf43AoGyzHRRZqT,1,45000,45000.0,105306391,0,1,0,0,0,105306391.0,0.00042732449163508033,1.0,0.0,0,-0.063278425405643,0.4132823650281312
7A9Liqyc6CDBnr9iXvsYLs79tEDT5jxXZPHQdWyyGH4S,1,45000,45000.0,12834834,0,1,0,0,0,12834834.0,0.003506083522389148,1.0,0.0,0,-0.07129898438290626,0.41323950253658104
5xVobg5hiAuwshuXUn8mDMed7eaoh96mzpxAfLvfFEdR,1,360000,360000.0,150000,0,1,0,0,0,150000.0,2.4,1.0,0.0,0,-0.07187215273613042,0.362454659147592
DgUKKyc7uHELMwLAwnV2sZeqiLUQmitTBndpUUWXBoCf,1,45000,45000.0,197332572,0,1,0,0,0,197332572.0,0.00022804142034899339,1.0,0.0,0,-0.05529649643841085,0.41332502195994125
Emq4eNX8pat2RJGT46tPjfuRGNZrvRVwk7oNXaiSTSKs,1,15000,15000.0,20663382,0,1,0,0,0,20663382.0,0.0007259218263496266,1.0,0.0,0,-0.07067017864330105,0.41807929244251374
HFiLVLWEydVdJVjnbdGdU8b56swVtkW5Kqhnhvbu1UGb,2,310000,155000.0,200000,0,1,0,0,0,100000.0,1.55,0.5,0.0,2,-0.07404643696900295,-0.8270325390320749
GJfcXVv8TVinVrTYvm2K8ahLNjxnEdPc4cbGu9pZrKFo,1,60000,60000.0,94405938,0,1,0,0,0,94405938.0,0.0006355532424242213,1.0,0.0,0,-0.06419877735041067,0.4108592314006198
H6Cx93i73XYsVXanw4wq1n2hDW5vBpFkhRwz95mqWADB,1,60000,60000.0,66065606,0,1,0,0,0,66065606.0,0.0009081881425563553,1.0,0.0,0,-0.06665688780773621,0.4108460948603961
F4rLuwSdDHq3NpVz1xXJx1KQDwgBkm9t6miurZDkyxbo,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
AKgCmC294mzThtzomAQxQxVH91HdnxfL7dB32HptX4P7,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
DgXzGyZtcYxYziDVFFX3NVFD1GVbYopptNBJqf6ZutAk,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
CN1LXRStdbD9KQvaAVp9ZmPAjFANJBS5abkq6H3DJguc,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
AohuoWxw8RzrgbWgoStJHado8bBUeodRaW7h4vPUyaPZ,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
5rUno385AGvKHzVeNcm5wom59F7MU4g32yDcZmdDSptj,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
9Fv1g9oaJWudkXqssuCfPiUiZZ2wXTGtWcR4AvuSY5Sb,1,100000,100000.0,14000000,0,1,0,0,0,14000000.0,0.007142857142857143,1.0,0.0,0,-0.07110587769342845,0.40437374677153776
DgYyC6soBby4Yrp3kUHYAzkiD5DFipzr6dK61YQmVrub,4,120000,30000.0,56576150,0,2,0,0,0,14144037.5,0.0021210351004796193,0.5,0.0,4,-0.11654151070831319,-4.020415451345252
HGWVDiLx3L2RyWHg8T6FkfNswqSbgutRB6SSLHW5fdf5,1,10000,10000.0,10920000,0,1,0,0,0,10920000.0,0.0009157509157509158,1.0,0.0,0,-0.0715236427208238,0.4188808031384234
Dfvnn12zSbp2wvcvc8Xw7sFwmVuEmP1YD9eqi9Y1D6Nd,1,7010000,7010000.0,3000000,0,1,0,0,0,3000000.0,2.3366666666666664,1.0,0.0,0,-0.06049579091524721,-0.7095599461930395
8dTevSKXTRBuKweLhxX1sB1azCexQGsuMeCjWLKoKgnX,1,70000,70000.0,0,1,1,0,0,CBdCxK...:4480216213,0.0,70000.0,1.0,0.0,3,-0.17180526644214944,1.4029257435341727
3pTtvMpDUbrGpGUFbdysQT2xSRRp7QjWbQAB4o5XhG8M,1,65000,65000.0,0,1,1,0,0,EcYK2X...:5031895920,0.0,65000.0,1.0,0.0,3,-0.17157393022221118,1.402193524113145
FXMNmu5CpkjNHqLAosqNTi85GqjYSVMQ4rVsPsUsERBg,1,70000,70000.0,0,1,1,0,0,SNSNkV...:427206625060,0.0,70000.0,1.0,0.0,3,-0.17180526644214944,1.4029257435341727
AC5RDfQFmDS1deWZos921JfqscXdByf8BKHs5ACWjtW2,12,4920000,410000.0,17217845380,0,1,0,0,0,1434820448.3333333,0.0002857500396486892,0.08333333333333333,0.0,2,0.7190225646956108,-1.9350013629559544
DQRDk2h7RgDnpJRddx6E1dnCgzWRLyMNa9viGxu7T91L,1,210000,210000.0,20000000000,0,1,0,0,0,20000000000.0,1.05e-05,1.0,0.0,0,1.662572209084515,0.3959052823700692
BTpFAAte9uCWRKaiSjR8fjxkjJTxF4MHd9JigSqCCTdT,2,910000,455000.0,101000000,0,1,0,0,0,50500000.0,0.00900990099009901,0.5,0.0,2,-0.06703377951738997,-0.8753936409606424
9iUfnZznjgGWhmLcufeurvnSGivYNuTeH9n7pUWne4hp,1,2343042,2343042.0,599999975,0,1,0,0,0,599999975.0,0.003905070162711257,1.0,0.0,0,-0.016525065175743307,0.04305489317650873
Y8e95Q1YSFhRqcZt99KDUTW1WRa1Zr86weZBmkUfczH,4,11525070,2881267.5,96500000,0,1,0,0,0,24125000.0,0.11943077720207254,0.25,0.0,2,-0.06526836158938487,-1.8846405378372388
5c6EdN6ZRcazWnSMqeEJzUVV8dGnsJ1BWVeGTxr3RCi7,1,9000,9000.0,100000,0,1,0,0,0,100000.0,0.09,1.0,0.0,0,-0.07246379773525373,0.4190370205386091
87Vaj1B29PG2MELbhcsoC4wpmSCrSTzSTmyRGDFQejw8,2,2010000,1005000.0,21000000,0,1,0,0,0,10500000.0,0.09571428571428571,0.5,0.0,2,-0.0712804028485041,-0.9640573713463952
2sgtvhUVfagNNmTsVGrQbwVvjEpKhesZkZjZ4H8AUphG,2,2010000,1005000.0,2000000,0,1,0,0,0,1000000.0,1.005,0.5,0.0,2,-0.07250762705036423,-0.9640572785926225
Dv9Zb65V96PnzqKBpsMmj7mgbmijxTwkBy2CfHdywAsZ,8,8040000,1005000.0,6053454,0,1,0,0,0,756681.75,1.3281673570163415,0.125,0.0,2,-0.07379066560318528,-1.9048667331557505
GwttPP9hgTWWAnMyT77hQ4ZTcE5pfQMohFzCixEL8MEH,2,2010000,1005000.0,2157727,0,1,0,0,0,1078863.5,0.931535824504212,0.5,0.0,2,-0.07249743618548168,-0.964057299641563
5Kz27d8TYrwpch6CHxbzK1zkDDcwnz2w8jSP6QCrh668,1,4005001,4005001.0,1461556691,0,1,0,0,0,1461556691.0,0.002740229663797557,1.0,0.0,0,0.060983799111358164,-0.22446251349381552
2TmNkYMecjhxN2t1n9emdZnWLdvoCpbdRZzzV1FVtdCN,2,2010000,1005000.0,9039095,0,1,0,0,0,4519547.5,0.22236739408093398,0.5,0.0,2,-0.07205294527265756,-0.9640574500941647
J31wuhMgMXXqjzFtecrb6ZB798eVytVnhmWKuTpnfSZ1,1,35298,35298.0,50000,0,1,0,0,0,50000.0,0.70596,1.0,0.0,0,-0.07242415279879841,0.4147978072646903
9Xm5nh5gUUKygCyBs4Yqu1RHMkddatKS32yJU8ZGDJpg,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
FKpYeK8KVGWm2kTmMbcPMF7LuC6jw7A6s4kvvAH8FFZW,1,60000,60000.0,21023927,0,1,0,0,0,21023927.0,0.002853891187883215,1.0,0.0,0,-0.07056359660071139,0.41082521724183174
4GPYWP6sU5eZDzKEsxGWxWWVqFqCX3tXjdtKC6jr7dmi,1,60000,60000.0,57421353,0,1,0,0,0,57421353.0,0.0010449074580322062,1.0,0.0,0,-0.06740665068164464,0.41084208802271177
5anaNUsEv6svGG87VBtsav4XNjfF45XGmxVe9kzhbRPG,2,120000,60000.0,99912901,0,1,0,0,0,49956450.5,0.0012010460991418916,0.5,0.0,2,-0.06776504872376142,-0.8117175212446143
7nfdXWXh9dNGFr5P2hNYuDrzXQKDGhAMGPqaTBTHJp1H,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
Axv4VYQxEKtBQVfyAWqdGKyDd7Eq9hn6Rt2vXaAkhsDM,6,36030000,6005000.0,1095000000,0,1,0,0,0,182500000.0,0.032904109589041095,0.16666666666666666,0.0,2,-0.010977685654146361,-2.6006067434320785
qLhn1TZ2QA2hqg5QHDUkWKq7Tgd66U2GMZMkraNfhn3,1,605000,605000.0,2473941581,0,1,0,0,0,2473941581.0,0.00024454902437730605,1.0,0.0,0,0.14310332236596143,0.3241052772089053
rHbCedyH3m1GCkHTaThcSZDCYxn4q6mngJJkkzYpWf7,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
8G4GRV3qbp4ikSK5KDxurY76LH1vbjPkCFXDVG7zux1j,1,110000,110000.0,73797633,0,1,0,0,0,73797633.0,0.0014905627122214068,1.0,0.0,0,-0.0659025693523776,0.40278940909738564
6PVcEGMjYoybXuvjt2XcajRhqPjy93Ds4TRvA9TS2SHN,1,1005000,1005000.0,4500000,0,1,0,0,0,4500000.0,0.22333333333333333,1.0,0.0,0,-0.07041530421288661,0.2584785231565235
FbGWd2G4edD1ygnzdSJd75kW2uWUQCkptavSQZKAGKZo,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
EcZdgbDdkAQTrQQeoYJNQjGKU6ELXy3ehSd7yUmK7jUJ,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
GUM2fX5jxJ1bWyneQWnjALDkSaKUARQwQb7Mr85wUiZx,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
79Ppegxb8QuNzma1KAfNKg26ZcNg1hpdkru7WKMnzZjn,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
2nAL6FX6pp6co3RsH8ZWGDAKRzs1mN3D4ho72zoqouxm,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
AjEMborNybnkoVYTLZ9VAtHNmW4aGNNwf3b22aV4KKw,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
69YKWYVVH5cPC7HjfLeuzJ1QwWEXz72mrETrs89WjtoV,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
7EkLBYXgbGgrs9it3EDczZFN8cnSuK1DanEwkWxfpSRo,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
AWnS3sWSJQSQqAiU3fmLnhNthMQWsqgx7NobEX6XyxBE,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
DgGzDWQYitL241ejctUaKQmZCRWiepqP67rsJQw9perf,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
H5iXY389WFuvzK731rxaAm3evYL9zjNKz1T4BaFnSS9B,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
HZ8AZvDXtuJRHXYcPrs6QKjW3Q4fvVXeJ12AwXAd3Y5J,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
BHaJwQZnxSgqXSk7VGdtMyZndzQ8XM6LJZSuYnWmBpWt,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
A175mq5gU15Gjfq9PvXyMjw7bLYmZvWC4Xmd7B8Tu1qw,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
EvfweGq9qfoN6RtPLEYfhDknqzDtjJcxG4Chw3he8rPe,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
98KRxYw2A6LfGsQG9Tw7GFkC4K2f6afZf7rW97Q1eTGi,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
2s29yc3fE2o2kmb6nu7yDVVLxgyPPJQN6adZNxiKmjNY,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
FHC3hznEbuZEpfeWxsDR8H6uXwb8HaSi9DN42FoAhjwH,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
BLoFpebJFDPX1FkhmQy96AdvAHK2DMnq93yjHbGbSt9Y,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
8B9tSLUPaajrqRxXCkVBwSMHnhCoRTmvuf2BSroKfdAN,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
FM9jMUbVbtgK7xm9Dnb2gDfbwmkXe79kYSK8eXLphjYC,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
48gjkXVCuS8yP8tggexai4nVnM85vCvqfRZ8JuEhm5kh,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
8bYHbMYu4s2RhMZ8Fp28T1u3LY2kP9ZmJK7NCbcBesAK,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
wCCBhQ1AiuKxVP7aNhT5zwUVpQpkq2eqh8gDHMfg7f1,2,1010002,505001.0,700000,0,1,0,0,0,350000.0,1.44286,0.5,0.0,2,-0.07342839051916303,-0.8834546181161782
JDm8jvNve8QPB2vmrZU1CteebL2mDER5ZgMoxc64v8Cw,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
2jEdfkbXekCbknM9AyDiiRo8w3V53idJGkzwAF7HRsoB,1,55000,55000.0,2440000000,0,1,0,0,0,2440000000.0,2.2540983606557376e-05,1.0,0.0,0,0.13923892820030262,0.41275251390886314
Gd5wYxzhZtb17G4FuFLQU9b3usMZ9mfjwBo48ZVPEK8x,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
EJbkcb9sqsdcxosKFZexPrPwB9vtee3PbwCLhpMQxs9N,2,6010002,3005001.0,10000000000,0,1,0,0,0,5000000000.0,0.0006010002,0.5,0.0,2,0.5765948940811204,-1.2863701531750356
